r, Channel 1, Channel 2
79.47, -0.0582405, -0.0117137
79.48, -0.0593696, -0.0122207
79.49, -0.0604866, -0.0127256
79.5, -0.0615912, -0.0132282
79.51, -0.0626832, -0.0137286
79.52, -0.0637624, -0.0142265
79.53, -0.0648284, -0.0147219
79.54, -0.065881, -0.0152146
79.55, -0.0669199, -0.0157046
79.56, -0.067945, -0.0161916
79.57, -0.0689559, -0.0166757
79.58, -0.0699525, -0.0171567
79.59, -0.0709345, -0.0176345
79.6, -0.0719016, -0.0181089
79.61, -0.0728536, -0.0185799
79.62, -0.0737904, -0.0190473
79.63, -0.0747115, -0.0195111
79.64, -0.075617, -0.0199712
79.65, -0.0765064, -0.0204273
79.66, -0.0773797, -0.0208795
79.67, -0.0782365, -0.0213276
79.68, -0.0790767, -0.0217715
79.69, -0.0799001, -0.0222111
79.7, -0.0807065, -0.0226463
79.71, -0.0814956, -0.0230771
79.72, -0.0822673, -0.0235032
79.73, -0.0830213, -0.0239246
79.74, -0.0837575, -0.0243412
79.75, -0.0844758, -0.0247529
79.76, -0.0851758, -0.0251596
79.77, -0.0858575, -0.0255612
79.78, -0.0865206, -0.0259575
79.79, -0.087165, -0.0263486
79.8, -0.0877905, -0.0267343
79.81, -0.088397, -0.0271145
79.82, -0.0889843, -0.0274892
79.83, -0.0895522, -0.0278581
79.84, -0.0901006, -0.0282213
79.85, -0.0906293, -0.0285787
79.86, -0.0911383, -0.02893
79.87, -0.0916273, -0.0292754
79.88, -0.0920962, -0.0296147
79.89, -0.0925449, -0.0299477
79.9, -0.0929733, -0.0302745
79.91, -0.0933812, -0.0305949
79.92, -0.0937685, -0.0309088
79.93, -0.0941351, -0.0312162
79.94, -0.094481, -0.031517
79.95, -0.0948059, -0.0318111
79.96, -0.0951098, -0.0320985
79.97, -0.0953927, -0.032379
79.98, -0.0956543, -0.0326525
79.99, -0.0958947, -0.0329191
80, -0.0961137, -0.0331787
80.01, -0.0963112, -0.0334311
80.02, -0.0964873, -0.0336763
80.03, -0.0966418, -0.0339143
80.04, -0.0967746, -0.0341449
80.05, -0.0968857, -0.0343682
80.06, -0.0969751, -0.034584
80.07, -0.0970427, -0.0347922
80.08, -0.0970885, -0.0349929
80.09, -0.0971123, -0.035186
80.1, -0.0971143, -0.0353714
80.11, -0.0970943, -0.0355491
80.12, -0.0970523, -0.0357189
80.13, -0.0969883, -0.035881
80.14, -0.0969024, -0.0360351
80.15, -0.0967944, -0.0361813
80.16, -0.0966644, -0.0363195
80.17, -0.0965123, -0.0364496
80.18, -0.0963383, -0.0365717
80.19, -0.0961422, -0.0366857
80.2, -0.0959242, -0.0367916
80.21, -0.0956842, -0.0368892
80.22, -0.0954222, -0.0369786
80.23, -0.0951384, -0.0370598
80.24, -0.0948326, -0.0371327
80.25, -0.094505, -0.0371972
80.26, -0.0941556, -0.0372534
80.27, -0.0937845, -0.0373013
80.28, -0.0933917, -0.0373407
80.29, -0.0929773, -0.0373717
80.3, -0.0925412, -0.0373943
80.31, -0.0920837, -0.0374084
80.32, -0.0916048, -0.037414
80.33, -0.0911046, -0.0374111
80.34, -0.090583, -0.0373997
80.35, -0.0900404, -0.0373798
80.36, -0.0894766, -0.0373514
80.37, -0.0888919, -0.0373144
80.38, -0.0882863, -0.0372689
80.39, -0.08766, -0.0372148
80.4, -0.087013, -0.0371522
80.41, -0.0863455, -0.0370811
80.42, -0.0856576, -0.0370014
80.43, -0.0849495, -0.0369131
80.44, -0.0842212, -0.0368163
80.45, -0.0834729, -0.036711
80.46, -0.0827048, -0.0365972
80.47, -0.081917, -0.0364748
80.48, -0.0811096, -0.036344
80.49, -0.0802828, -0.0362046
80.5, -0.0794368, -0.0360568
80.51, -0.0785718, -0.0359006
80.52, -0.0776879, -0.035736
80.53, -0.0767852, -0.0355629
80.54, -0.075864, -0.0353815
80.55, -0.0749245, -0.0351917
80.56, -0.0739669, -0.0349936
80.57, -0.0729912, -0.0347872
80.58, -0.0719979, -0.0345726
80.59, -0.0709869, -0.0343498
80.6, -0.0699586, -0.0341187
80.61, -0.0689132, -0.0338796
80.62, -0.0678509, -0.0336323
80.63, -0.0667719, -0.033377
80.64, -0.0656764, -0.0331137
80.65, -0.0645646, -0.0328424
80.66, -0.0634369, -0.0325631
80.67, -0.0622934, -0.0322761
80.68, -0.0611343, -0.0319812
80.69, -0.05996, -0.0316785
80.7, -0.0587707, -0.0313681
80.71, -0.0575665, -0.0310501
80.72, -0.0563479, -0.0307245
80.73, -0.055115, -0.0303914
80.74, -0.053868, -0.0300508
80.75, -0.0526074, -0.0297029
80.76, -0.0513333, -0.0293476
80.77, -0.050046, -0.028985
80.78, -0.0487459, -0.0286152
80.79, -0.0474331, -0.0282384
80.8, -0.046108, -0.0278545
80.81, -0.0447708, -0.0274636
80.82, -0.0434219, -0.0270659
80.83, -0.0420616, -0.0266613
80.84, -0.0406901, -0.02625
80.85, -0.0393077, -0.0258321
80.86, -0.0379148, -0.0254076
80.87, -0.0365117, -0.0249767
80.88, -0.0350986, -0.0245394
80.89, -0.033676, -0.0240958
80.9, -0.032244, -0.0236459
80.91, -0.0308031, -0.02319
80.92, -0.0293535, -0.0227281
80.93, -0.0278956, -0.0222603
80.94, -0.0264297, -0.0217866
80.95, -0.0249562, -0.0213072
80.96, -0.0234753, -0.0208222
80.97, -0.0219874, -0.0203317
80.98, -0.0204929, -0.0198358
80.99, -0.018992, -0.0193346
81, -0.0174852, -0.0188282
81.01, -0.0159727, -0.0183167
81.02, -0.0144549, -0.0178003
81.03, -0.0129322, -0.0172789
81.04, -0.0114049, -0.0167528
81.05, -0.00987329, -0.0162221
81.06, -0.00833784, -0.0156869
81.07, -0.00679885, -0.0151472
81.08, -0.00525667, -0.0146033
81.09, -0.00371167, -0.0140551
81.1, -0.0021642, -0.013503
81.11, -0.000614618, -0.0129469
81.12, 0.000936712, -0.012387
81.13, 0.00248943, -0.0118234
81.14, 0.00404317, -0.0112563
81.15, 0.00559757, -0.0106857
81.16, 0.00715227, -0.0101119
81.17, 0.00870691, -0.00953483
81.18, 0.0102611, -0.00895475
81.19, 0.0118145, -0.00837176
81.2, 0.0133667, -0.00778598
81.21, 0.0149174, -0.00719755
81.22, 0.0164662, -0.00660661
81.23, 0.0180128, -0.00601328
81.24, 0.0195567, -0.0054177
81.25, 0.0210976, -0.00482001
81.26, 0.0226351, -0.00422035
81.27, 0.0241688, -0.00361884
81.28, 0.0256985, -0.00301563
81.29, 0.0272237, -0.00241086
81.3, 0.0287441, -0.00180467
81.31, 0.0302592, -0.00119719
81.32, 0.0317688, -0.000588572
81.33, 0.0332724, 2.10492e-05
81.34, 0.0347698, 0.000631531
81.35, 0.0362604, 0.00124273
81.36, 0.0377441, 0.0018545
81.37, 0.0392203, 0.00246671
81.38, 0.0406888, 0.00307921
81.39, 0.0421492, 0.00369185
81.4, 0.0436011, 0.00430449
81.41, 0.0450441, 0.00491698
81.42, 0.046478, 0.00552919
81.43, 0.0479024, 0.00614096
81.44, 0.0493168, 0.00675215
81.45, 0.0507211, 0.00736262
81.46, 0.0521147, 0.00797222
81.47, 0.0534974, 0.00858079
81.48, 0.0548688, 0.00918821
81.49, 0.0562286, 0.00979432
81.5, 0.0575764, 0.010399
81.51, 0.0589119, 0.011002
81.52, 0.0602348, 0.0116033
81.53, 0.0615446, 0.0122027
81.54, 0.0628412, 0.0128001
81.55, 0.0641242, 0.0133953
81.56, 0.0653931, 0.0139882
81.57, 0.0666478, 0.0145786
81.58, 0.0678879, 0.0151663
81.59, 0.069113, 0.0157513
81.6, 0.0703229, 0.0163334
81.61, 0.0715173, 0.0169125
81.62, 0.0726957, 0.0174883
81.63, 0.073858, 0.0180608
81.64, 0.0750038, 0.0186299
81.65, 0.0761329, 0.0191953
81.66, 0.0772449, 0.0197569
81.67, 0.0783395, 0.0203147
81.68, 0.0794164, 0.0208683
81.69, 0.0804754, 0.0214179
81.7, 0.0815162, 0.021963
81.71, 0.0825385, 0.0225038
81.72, 0.0835421, 0.0230399
81.73, 0.0845265, 0.0235713
81.74, 0.0854917, 0.0240978
81.75, 0.0864373, 0.0246193
81.76, 0.0873631, 0.0251356
81.77, 0.0882688, 0.0256467
81.78, 0.0891542, 0.0261524
81.79, 0.090019, 0.0266525
81.8, 0.090863, 0.027147
81.81, 0.0916859, 0.0276356
81.82, 0.0924876, 0.0281184
81.83, 0.0932678, 0.028595
81.84, 0.0940262, 0.0290655
81.85, 0.0947627, 0.0295297
81.86, 0.095477, 0.0299875
81.87, 0.096169, 0.0304387
81.88, 0.0968384, 0.0308833
81.89, 0.097485, 0.031321
81.9, 0.0981087, 0.0317519
81.91, 0.0987093, 0.0321757
81.92, 0.0992865, 0.0325923
81.93, 0.0998403, 0.0330018
81.94, 0.10037, 0.0334038
81.95, 0.100877, 0.0337984
81.96, 0.101359, 0.0341854
81.97, 0.101817, 0.0345646
81.98, 0.102251, 0.0349361
81.99, 0.10266, 0.0352997
82, 0.103045, 0.0356552
82.01, 0.103405, 0.0360027
82.02, 0.10374, 0.0363419
82.03, 0.104051, 0.0366728
82.04, 0.104336, 0.0369953
82.05, 0.104596, 0.0373093
82.06, 0.104831, 0.0376148
82.07, 0.10504, 0.0379115
82.08, 0.105224, 0.0381994
82.09, 0.105382, 0.0384785
82.1, 0.105515, 0.0387487
82.11, 0.105622, 0.0390098
82.12, 0.105703, 0.0392618
82.13, 0.105759, 0.0395047
82.14, 0.105788, 0.0397382
82.15, 0.105792, 0.0399625
82.16, 0.10577, 0.0401773
82.17, 0.105721, 0.0403826
82.18, 0.105647, 0.0405784
82.19, 0.105546, 0.0407646
82.2, 0.10542, 0.040941
82.21, 0.105267, 0.0411078
82.22, 0.105088, 0.0412647
82.23, 0.104884, 0.0414118
82.24, 0.104653, 0.0415489
82.25, 0.104396, 0.0416761
82.26, 0.104113, 0.0417933
82.27, 0.103804, 0.0419004
82.28, 0.103469, 0.0419974
82.29, 0.103108, 0.0420842
82.3, 0.102721, 0.0421608
82.31, 0.102308, 0.0422272
82.32, 0.10187, 0.0422833
82.33, 0.101406, 0.0423291
82.34, 0.100916, 0.0423646
82.35, 0.1004, 0.0423897
82.36, 0.0998595, 0.0424044
82.37, 0.0992933, 0.0424087
82.38, 0.0987018, 0.0424025
82.39, 0.0980851, 0.0423859
82.4, 0.0974434, 0.0423588
82.41, 0.0967767, 0.0423212
82.42, 0.0960852, 0.0422731
82.43, 0.0953691, 0.0422145
82.44, 0.0946283, 0.0421453
82.45, 0.0938632, 0.0420657
82.46, 0.0930738, 0.0419755
82.47, 0.0922603, 0.0418748
82.48, 0.0914229, 0.0417636
82.49, 0.0905617, 0.0416418
82.5, 0.089677, 0.0415096
82.51, 0.0887688, 0.0413668
82.52, 0.0878374, 0.0412136
82.53, 0.086883, 0.0410499
82.54, 0.0859057, 0.0408758
82.55, 0.0849059, 0.0406912
82.56, 0.0838836, 0.0404963
82.57, 0.0828391, 0.040291
82.58, 0.0817727, 0.0400753
82.59, 0.0806845, 0.0398493
82.6, 0.0795749, 0.0396131
82.61, 0.078444, 0.0393666
82.62, 0.077292, 0.03911
82.63, 0.0761194, 0.0388431
82.64, 0.0749262, 0.0385662
82.65, 0.0737128, 0.0382792
82.66, 0.0724794, 0.0379822
82.67, 0.0712264, 0.0376753
82.68, 0.0699539, 0.0373584
82.69, 0.0686624, 0.0370318
82.7, 0.067352, 0.0366953
82.71, 0.0660231, 0.0363491
82.72, 0.0646759, 0.0359933
82.73, 0.0633109, 0.0356279
82.74, 0.0619282, 0.035253
82.75, 0.0605283, 0.0348686
82.76, 0.0591114, 0.0344749
82.77, 0.0576779, 0.034072
82.78, 0.0562281, 0.0336598
82.79, 0.0547623, 0.0332385
82.8, 0.053281, 0.0328082
82.81, 0.0517843, 0.0323689
82.82, 0.0502727, 0.0319208
82.83, 0.0487466, 0.031464
82.84, 0.0472063, 0.0309985
82.85, 0.0456521, 0.0305244
82.86, 0.0440845, 0.0300419
82.87, 0.0425038, 0.029551
82.88, 0.0409104, 0.0290519
82.89, 0.0393046, 0.0285446
82.9, 0.0376869, 0.0280293
82.91, 0.0360577, 0.0275061
82.92, 0.0344173, 0.0269751
82.93, 0.0327661, 0.0264364
82.94, 0.0311045, 0.0258901
82.95, 0.029433, 0.0253364
82.96, 0.027752, 0.0247754
82.97, 0.0260618, 0.0242072
82.98, 0.0243628, 0.0236319
82.99, 0.0226556, 0.0230497
83, 0.0209405, 0.0224607
83.01, 0.0192179, 0.021865
83.02, 0.0174882, 0.0212627
83.03, 0.015752, 0.0206541
83.04, 0.0140096, 0.0200392
83.05, 0.0122614, 0.0194182
83.06, 0.0105079, 0.0187913
83.07, 0.00874952, 0.0181585
83.08, 0.00698672, 0.01752
83.09, 0.00521993, 0.016876
83.1, 0.0034496, 0.0162267
83.11, 0.00167616, 0.0155721
83.12, -9.99262e-05, 0.0149124
83.13, -0.00187822, 0.0142479
83.14, -0.00365826, 0.0135786
83.15, -0.00543959, 0.0129047
83.16, -0.00722177, 0.0122263
83.17, -0.00900434, 0.0115437
83.18, -0.0107868, 0.010857
83.19, -0.0125688, 0.0101663
83.2, -0.0143498, 0.00947193
83.21, -0.0161293, 0.0087739
83.22, -0.017907, 0.00807244
83.23, -0.0196823, 0.00736772
83.24, -0.0214547, 0.00665991
83.25, -0.0232239, 0.00594918
83.26, -0.0249893, 0.00523571
83.27, -0.0267505, 0.00451968
83.28, -0.0285071, 0.00380126
83.29, -0.0302585, 0.00308063
83.3, -0.0320043, 0.00235797
83.31, -0.0337441, 0.00163346
83.32, -0.0354773, 0.000907276
83.33, -0.0372036, 0.000179608
83.34, -0.0389225, -0.000549363
83.35, -0.0406335, -0.00127945
83.36, -0.0423361, -0.00201048
83.37, -0.04403, -0.00274226
83.38, -0.0457145, -0.0034746
83.39, -0.0473894, -0.00420732
83.4, -0.0490542, -0.00494024
83.41, -0.0507083, -0.00567315
83.42, -0.0523514, -0.00640588
83.43, -0.053983, -0.00713824
83.44, -0.0556026, -0.00787003
83.45, -0.0572098, -0.00860108
83.46, -0.0588043, -0.00933118
83.47, -0.0603854, -0.0100601
83.48, -0.0619529, -0.0107878
83.49, -0.0635063, -0.0115139
83.5, -0.0650451, -0.0122384
83.51, -0.0665689, -0.0129609
83.52, -0.0680773, -0.0136814
83.53, -0.0695698, -0.0143996
83.54, -0.0710462, -0.0151153
83.55, -0.0725058, -0.0158284
83.56, -0.0739484, -0.0165386
83.57, -0.0753735, -0.0172458
83.58, -0.0767808, -0.0179497
83.59, -0.0781697, -0.0186503
83.6, -0.07954, -0.0193472
83.61, -0.0808912, -0.0200404
83.62, -0.0822229, -0.0207296
83.63, -0.0835348, -0.0214146
83.64, -0.0848265, -0.0220953
83.65, -0.0860975, -0.0227714
83.66, -0.0873476, -0.0234428
83.67, -0.0885764, -0.0241093
83.68, -0.0897835, -0.0247707
83.69, -0.0909685, -0.0254268
83.7, -0.0921311, -0.0260774
83.71, -0.093271, -0.0267225
83.72, -0.0943878, -0.0273617
83.73, -0.0954811, -0.0279949
83.74, -0.0965507, -0.0286219
83.75, -0.0975962, -0.0292425
83.76, -0.0986173, -0.0298567
83.77, -0.0996137, -0.0304641
83.78, -0.100585, -0.0310646
83.79, -0.101531, -0.0316581
83.8, -0.102451, -0.0322444
83.81, -0.103346, -0.0328232
83.82, -0.104214, -0.0333946
83.83, -0.105056, -0.0339581
83.84, -0.105871, -0.0345138
83.85, -0.106659, -0.0350614
83.86, -0.10742, -0.0356008
83.87, -0.108153, -0.0361319
83.88, -0.108859, -0.0366544
83.89, -0.109536, -0.0371682
83.9, -0.110186, -0.0376731
83.91, -0.110806, -0.038169
83.92, -0.111398, -0.0386558
83.93, -0.111962, -0.0391333
83.94, -0.112496, -0.0396014
83.95, -0.113001, -0.0400598
83.96, -0.113476, -0.0405085
83.97, -0.113922, -0.0409474
83.98, -0.114338, -0.0413762
83.99, -0.114723, -0.0417949
84, -0.115079, -0.0422033
84.01, -0.115405, -0.0426012
84.02, -0.115699, -0.0429887
84.03, -0.115964, -0.0433654
84.04, -0.116197, -0.0437314
84.05, -0.1164, -0.0440864
84.06, -0.116572, -0.0444304
84.07, -0.116713, -0.0447633
84.08, -0.116823, -0.0450849
84.09, -0.116901, -0.0453951
84.1, -0.116948, -0.0456938
84.11, -0.116964, -0.045981
84.12, -0.116948, -0.0462564
84.13, -0.116901, -0.04652
84.14, -0.116822, -0.0467718
84.15, -0.116711, -0.0470115
84.16, -0.116569, -0.0472392
84.17, -0.116396, -0.0474547
84.18, -0.11619, -0.0476579
84.19, -0.115953, -0.0478488
84.2, -0.115685, -0.0480273
84.21, -0.115384, -0.0481933
84.22, -0.115052, -0.0483467
84.23, -0.114689, -0.0484875
84.24, -0.114294, -0.0486156
84.25, -0.113867, -0.0487309
84.26, -0.113409, -0.0488334
84.27, -0.11292, -0.048923
84.28, -0.112399, -0.0489996
84.29, -0.111847, -0.0490633
84.3, -0.111264, -0.0491139
84.31, -0.110649, -0.0491514
84.32, -0.110004, -0.0491758
84.33, -0.109328, -0.049187
84.34, -0.108621, -0.049185
84.35, -0.107884, -0.0491698
84.36, -0.107116, -0.0491413
84.37, -0.106318, -0.0490996
84.38, -0.10549, -0.0490445
84.39, -0.104632, -0.0489761
84.4, -0.103744, -0.0488944
84.41, -0.102827, -0.0487993
84.42, -0.10188, -0.0486909
84.43, -0.100904, -0.0485692
84.44, -0.0998985, -0.048434
84.45, -0.0988646, -0.0482855
84.46, -0.0978022, -0.0481237
84.47, -0.0967115, -0.0479486
84.48, -0.0955926, -0.0477601
84.49, -0.094446, -0.0475583
84.5, -0.0932718, -0.0473433
84.51, -0.0920703, -0.047115
84.52, -0.0908417, -0.0468735
84.53, -0.0895865, -0.0466188
84.54, -0.0883047, -0.0463509
84.55, -0.0869969, -0.04607
84.56, -0.0856632, -0.045776
84.57, -0.084304, -0.0454689
84.58, -0.0829195, -0.0451489
84.59, -0.0815102, -0.044816
84.6, -0.0800764, -0.0444702
84.61, -0.0786184, -0.0441116
84.62, -0.0771365, -0.0437403
84.63, -0.0756312, -0.0433564
84.64, -0.0741028, -0.0429599
84.65, -0.0725516, -0.0425508
84.66, -0.0709781, -0.0421294
84.67, -0.0693827, -0.0416955
84.68, -0.0677657, -0.0412495
84.69, -0.0661275, -0.0407913
84.7, -0.0644686, -0.040321
84.71, -0.0627894, -0.0398387
84.72, -0.0610902, -0.0393446
84.73, -0.0593716, -0.0388387
84.74, -0.057634, -0.0383211
84.75, -0.0558778, -0.0377921
84.76, -0.0541034, -0.0372515
84.77, -0.0523113, -0.0366997
84.78, -0.050502, -0.0361367
84.79, -0.048676, -0.0355627
84.8, -0.0468337, -0.0349777
84.81, -0.0449755, -0.0343819
84.82, -0.0431021, -0.0337754
84.83, -0.0412138, -0.0331585
84.84, -0.0393112, -0.0325311
84.85, -0.0373948, -0.0318936
84.86, -0.035465, -0.0312459
84.87, -0.0335225, -0.0305883
84.88, -0.0315676, -0.029921
84.89, -0.0296009, -0.029244
84.9, -0.0276231, -0.0285576
84.91, -0.0256344, -0.0278619
84.92, -0.0236356, -0.027157
84.93, -0.0216272, -0.0264433
84.94, -0.0196096, -0.0257207
84.95, -0.0175835, -0.0249896
84.96, -0.0155494, -0.02425
84.97, -0.0135078, -0.0235022
84.98, -0.0114593, -0.0227463
84.99, -0.00940451, -0.0219826
85, -0.00734392, -0.0212112
85.01, -0.00527813, -0.0204324
85.02, -0.0032077, -0.0196462
85.03, -0.00113321, -0.018853
85.04, 0.000944767, -0.0180529
85.05, 0.00302565, -0.0172461
85.06, 0.00510887, -0.0164329
85.07, 0.00719383, -0.0156133
85.08, 0.00927995, -0.0147878
85.09, 0.0113666, -0.0139564
85.1, 0.0134533, -0.0131194
85.11, 0.0155394, -0.0122769
85.12, 0.0176243, -0.0114293
85.13, 0.0197074, -0.0105768
85.14, 0.0217881, -0.00971949
85.15, 0.0238659, -0.00885768
85.16, 0.0259401, -0.00799159
85.17, 0.0280101, -0.00712146
85.18, 0.0300754, -0.0062475
85.19, 0.0321353, -0.00536996
85.2, 0.0341893, -0.00448907
85.21, 0.0362367, -0.00360507
85.22, 0.0382769, -0.0027182
85.23, 0.0403095, -0.0018287
85.24, 0.0423337, -0.0009368
85.25, 0.044349, -4.27564e-05
85.26, 0.0463547, 0.00085319
85.27, 0.0483504, 0.00175079
85.28, 0.0503353, 0.00264981
85.29, 0.052309, 0.00354998
85.3, 0.0542708, 0.00445107
85.31, 0.0562201, 0.00535282
85.32, 0.0581564, 0.00625498
85.33, 0.0600791, 0.0071573
85.34, 0.0619875, 0.00805953
85.35, 0.0638812, 0.0089614
85.36, 0.0657595, 0.00986267
85.37, 0.0676219, 0.0107631
85.38, 0.0694678, 0.0116624
85.39, 0.0712966, 0.0125603
85.4, 0.0731078, 0.0134566
85.41, 0.0749008, 0.014351
85.42, 0.0766751, 0.0152433
85.43, 0.0784301, 0.0161332
85.44, 0.0801653, 0.0170204
85.45, 0.0818801, 0.0179047
85.46, 0.0835741, 0.0187859
85.47, 0.0852465, 0.0196636
85.48, 0.086897, 0.0205376
85.49, 0.088525, 0.0214077
85.5, 0.09013, 0.0222736
85.51, 0.0917115, 0.023135
85.52, 0.0932689, 0.0239917
85.53, 0.0948018, 0.0248434
85.54, 0.0963096, 0.0256899
85.55, 0.097792, 0.026531
85.56, 0.0992483, 0.0273663
85.57, 0.100678, 0.0281956
85.58, 0.102081, 0.0290187
85.59, 0.103456, 0.0298353
85.6, 0.104804, 0.0306451
85.61, 0.106123, 0.031448
85.62, 0.107414, 0.0322436
85.63, 0.108675, 0.0330318
85.64, 0.109907, 0.0338122
85.65, 0.111108, 0.0345846
85.66, 0.112279, 0.0353489
85.67, 0.113419, 0.0361047
85.68, 0.114528, 0.0368518
85.69, 0.115605, 0.03759
85.7, 0.11665, 0.038319
85.71, 0.117663, 0.0390386
85.72, 0.118643, 0.0397486
85.73, 0.119589, 0.0404487
85.74, 0.120502, 0.0411387
85.75, 0.121381, 0.0418184
85.76, 0.122226, 0.0424876
85.77, 0.123037, 0.0431461
85.78, 0.123813, 0.0437935
85.79, 0.124553, 0.0444298
85.8, 0.125258, 0.0450546
85.81, 0.125927, 0.0456679
85.82, 0.126561, 0.0462693
85.83, 0.127158, 0.0468587
85.84, 0.127718, 0.0474358
85.85, 0.128242, 0.0480006
85.86, 0.128729, 0.0485526
85.87, 0.129178, 0.0490919
85.88, 0.12959, 0.0496181
85.89, 0.129965, 0.0501312
85.9, 0.130301, 0.0506308
85.91, 0.1306, 0.0511169
85.92, 0.13086, 0.0515892
85.93, 0.131082, 0.0520476
85.94, 0.131265, 0.0524919
85.95, 0.13141, 0.0529219
85.96, 0.131516, 0.0533375
85.97, 0.131583, 0.0537386
85.98, 0.131611, 0.0541248
85.99, 0.1316, 0.0544962
86, 0.131549, 0.0548525
86.01, 0.131459, 0.0551936
86.02, 0.13133, 0.0555194
86.03, 0.131162, 0.0558297
86.04, 0.130954, 0.0561244
86.05, 0.130707, 0.0564033
86.06, 0.13042, 0.0566664
86.07, 0.130094, 0.0569135
86.08, 0.129728, 0.0571444
86.09, 0.129322, 0.0573592
86.1, 0.128878, 0.0575576
86.11, 0.128394, 0.0577396
86.12, 0.12787, 0.0579051
86.13, 0.127307, 0.058054
86.14, 0.126706, 0.0581861
86.15, 0.126064, 0.0583014
86.16, 0.125384, 0.0583998
86.17, 0.124666, 0.0584813
86.18, 0.123908, 0.0585457
86.19, 0.123111, 0.058593
86.2, 0.122277, 0.0586232
86.21, 0.121404, 0.0586361
86.22, 0.120492, 0.0586318
86.23, 0.119543, 0.0586101
86.24, 0.118556, 0.0585711
86.25, 0.117531, 0.0585146
86.26, 0.11647, 0.0584408
86.27, 0.115371, 0.0583494
86.28, 0.114235, 0.0582405
86.29, 0.113062, 0.0581142
86.3, 0.111854, 0.0579703
86.31, 0.110609, 0.0578088
86.32, 0.109328, 0.0576299
86.33, 0.108012, 0.0574334
86.34, 0.106661, 0.0572193
86.35, 0.105275, 0.0569878
86.36, 0.103854, 0.0567387
86.37, 0.1024, 0.0564722
86.38, 0.100912, 0.0561882
86.39, 0.0993898, 0.0558869
86.4, 0.097835, 0.0555681
86.41, 0.0962476, 0.055232
86.42, 0.094628, 0.0548786
86.43, 0.0929766, 0.054508
86.44, 0.0912938, 0.0541202
86.45, 0.0895801, 0.0537153
86.46, 0.087836, 0.0532934
86.47, 0.0860618, 0.0528546
86.48, 0.084258, 0.0523988
86.49, 0.0824252, 0.0519262
86.5, 0.0805638, 0.051437
86.51, 0.0786743, 0.0509311
86.52, 0.0767572, 0.0504088
86.53, 0.0748131, 0.04987
86.54, 0.0728425, 0.049315
86.55, 0.0708459, 0.0487438
86.56, 0.0688238, 0.0481565
86.57, 0.0667769, 0.0475534
86.58, 0.0647057, 0.0469344
86.59, 0.0626108, 0.0462998
86.6, 0.0604928, 0.0456498
86.61, 0.0583522, 0.0449843
86.62, 0.0561896, 0.0443037
86.63, 0.0540058, 0.043608
86.64, 0.0518012, 0.0428975
86.65, 0.0495766, 0.0421722
86.66, 0.0473325, 0.0414324
86.67, 0.0450697, 0.0406783
86.68, 0.0427887, 0.03991
86.69, 0.0404902, 0.0391277
86.7, 0.038175, 0.0383316
86.71, 0.0358436, 0.0375219
86.72, 0.0334967, 0.0366989
86.73, 0.0311351, 0.0358627
86.74, 0.0287595, 0.0350135
86.75, 0.0263705, 0.0341515
86.76, 0.0239688, 0.0332771
86.77, 0.0215552, 0.0323903
86.78, 0.0191304, 0.0314915
86.79, 0.0166951, 0.0305809
86.8, 0.01425, 0.0296586
86.81, 0.011796, 0.028725
86.82, 0.00933364, 0.0277803
86.83, 0.00686377, 0.0268248
86.84, 0.00438713, 0.0258586
86.85, 0.00190448, 0.0248822
86.86, -0.000583432, 0.0238957
86.87, -0.00307583, 0.0228994
86.88, -0.00557196, 0.0218935
86.89, -0.00807103, 0.0208785
86.9, -0.0105723, 0.0198544
86.91, -0.0130749, 0.0188217
86.92, -0.0155782, 0.0177806
86.93, -0.0180813, 0.0167314
86.94, -0.0205834, 0.0156744
86.95, -0.0230838, 0.0146099
86.96, -0.0255816, 0.0135382
86.97, -0.0280762, 0.0124596
86.98, -0.0305666, 0.0113744
86.99, -0.033052, 0.0102829
87, -0.0355318, 0.00918546
87.01, -0.0380051, 0.00808239
87.02, -0.040471, 0.00697399
87.03, -0.0429288, 0.0058606
87.04, -0.0453778, 0.00474253
87.05, -0.047817, 0.00362012
87.06, -0.0502458, 0.0024937
87.07, -0.0526632, 0.0013636
87.08, -0.0550686, 0.000230153
87.09, -0.0574611, -0.000906294
87.1, -0.0598399, -0.0020454
87.11, -0.0622042, -0.00318684
87.12, -0.0645533, -0.00433024
87.13, -0.0668864, -0.00547528
87.14, -0.0692026, -0.0066216
87.15, -0.0715013, -0.00776884
87.16, -0.0737815, -0.00891667
87.17, -0.0760426, -0.0100647
87.18, -0.0782838, -0.0112126
87.19, -0.0805043, -0.0123601
87.2, -0.0827033, -0.0135067
87.21, -0.0848802, -0.0146521
87.22, -0.087034, -0.0157959
87.23, -0.0891642, -0.0169379
87.24, -0.0912699, -0.0180775
87.25, -0.0933504, -0.0192145
87.26, -0.095405, -0.0203485
87.27, -0.0974329, -0.0214792
87.28, -0.0994334, -0.0226061
