r, Channel 1, Channel 2, Channel 3, Channel 4, Channel 5
86.9, 0.316855, -0.423624, 0.311071, 0.402386, -0.335565
86.91, 0.31147, -0.425771, 0.312398, 0.397848, -0.340219
86.92, 0.306044, -0.427863, 0.313684, 0.393258, -0.344829
86.93, 0.300578, -0.429899, 0.314929, 0.388617, -0.349394
86.94, 0.295073, -0.431879, 0.316133, 0.383925, -0.353913
86.95, 0.28953, -0.433802, 0.317296, 0.379184, -0.358387
86.96, 0.283948, -0.435669, 0.318417, 0.374392, -0.362813
86.97, 0.27833, -0.43748, 0.319497, 0.369552, -0.367192
86.98, 0.272675, -0.439233, 0.320535, 0.364664, -0.371524
86.99, 0.266985, -0.440929, 0.321532, 0.359728, -0.375806
87, 0.26126, -0.442567, 0.322486, 0.354745, -0.38004
87.01, 0.255501, -0.444148, 0.323399, 0.349716, -0.384225
87.02, 0.249708, -0.44567, 0.324269, 0.344641, -0.388359
87.03, 0.243883, -0.447135, 0.325097, 0.339522, -0.392443
87.04, 0.238026, -0.448541, 0.325883, 0.334358, -0.396476
87.05, 0.232138, -0.449888, 0.326626, 0.329151, -0.400457
87.06, 0.22622, -0.451177, 0.327326, 0.3239, -0.404385
87.07, 0.220272, -0.452408, 0.327984, 0.318608, -0.408261
87.08, 0.214296, -0.453579, 0.328599, 0.313273, -0.412084
87.09, 0.208291, -0.454691, 0.329171, 0.307898, -0.415853
87.1, 0.20226, -0.455743, 0.329701, 0.302483, -0.419568
87.11, 0.196201, -0.456736, 0.330187, 0.297029, -0.423228
87.12, 0.190118, -0.45767, 0.33063, 0.291535, -0.426834
87.13, 0.184009, -0.458544, 0.33103, 0.286004, -0.430383
87.14, 0.177877, -0.459358, 0.331387, 0.280435, -0.433876
87.15, 0.171721, -0.460112, 0.331701, 0.27483, -0.437313
87.16, 0.165543, -0.460806, 0.331971, 0.269189, -0.440693
87.17, 0.159343, -0.46144, 0.332199, 0.263513, -0.444016
87.18, 0.153123, -0.462014, 0.332382, 0.257802, -0.44728
87.19, 0.146882, -0.462527, 0.332523, 0.252058, -0.450486
87.2, 0.140623, -0.46298, 0.33262, 0.246281, -0.453634
87.21, 0.134345, -0.463373, 0.332674, 0.240472, -0.456722
87.22, 0.128049, -0.463706, 0.332684, 0.234632, -0.459751
87.23, 0.121737, -0.463977, 0.332651, 0.228761, -0.46272
87.24, 0.115409, -0.464189, 0.332575, 0.22286, -0.465629
87.25, 0.109066, -0.464339, 0.332455, 0.21693, -0.468477
87.26, 0.102708, -0.46443, 0.332292, 0.210972, -0.471264
87.27, 0.0963377, -0.464459, 0.332086, 0.204986, -0.47399
87.28, 0.0899543, -0.464428, 0.331836, 0.198973, -0.476653
87.29, 0.0835592, -0.464337, 0.331543, 0.192935, -0.479255
87.3, 0.0771532, -0.464184, 0.331207, 0.186871, -0.481794
87.31, 0.0707371, -0.463972, 0.330828, 0.180783, -0.484271
87.32, 0.0643118, -0.463699, 0.330405, 0.174672, -0.486684
87.33, 0.0578782, -0.463365, 0.329939, 0.168537, -0.489034
87.34, 0.0514369, -0.462971, 0.329431, 0.162381, -0.49132
87.35, 0.044989, -0.462516, 0.328879, 0.156204, -0.493542
87.36, 0.0385351, -0.462001, 0.328285, 0.150006, -0.4957
87.37, 0.0320763, -0.461426, 0.327647, 0.143788, -0.497793
87.38, 0.0256133, -0.460791, 0.326967, 0.137552, -0.499822
87.39, 0.0191469, -0.460095, 0.326245, 0.131298, -0.501785
87.4, 0.012678, -0.45934, 0.32548, 0.125027, -0.503683
87.41, 0.00620747, -0.458524, 0.324672, 0.118739, -0.505515
87.42, -0.00026387, -0.457649, 0.323822, 0.112436, -0.507281
87.43, -0.00673518, -0.456714, 0.32293, 0.106119, -0.508981
87.44, -0.0132056, -0.455719, 0.321995, 0.0997873, -0.510615
87.45, -0.0196743, -0.454665, 0.321019, 0.0934428, -0.512182
87.46, -0.0261404, -0.453552, 0.320001, 0.0870861, -0.513683
87.47, -0.0326032, -0.45238, 0.318941, 0.080718, -0.515116
87.48, -0.0390616, -0.451148, 0.31784, 0.0743395, -0.516483
87.49, -0.045515, -0.449858, 0.316697, 0.0679512, -0.517782
87.5, -0.0519625, -0.448509, 0.315512, 0.0615541, -0.519014
87.51, -0.0584031, -0.447101, 0.314287, 0.0551489, -0.520178
87.52, -0.0648361, -0.445636, 0.313021, 0.0487366, -0.521274
87.53, -0.0712607, -0.444112, 0.311713, 0.0423179, -0.522302
87.54, -0.077676, -0.44253, 0.310366, 0.0358936, -0.523263
87.55, -0.0840811, -0.44089, 0.308977, 0.0294647, -0.524155
87.56, -0.0904753, -0.439193, 0.307549, 0.023032, -0.524978
87.57, -0.0968577, -0.437438, 0.30608, 0.0165962, -0.525734
87.58, -0.103227, -0.435627, 0.304571, 0.0101583, -0.52642
87.59, -0.109584, -0.433759, 0.303023, 0.00371909, -0.527039
87.6, -0.115926, -0.431834, 0.301435, -0.00272063, -0.527588
87.61, -0.122252, -0.429852, 0.299808, -0.00915999, -0.528069
87.62, -0.128563, -0.427815, 0.298142, -0.0155982, -0.528481
87.63, -0.134857, -0.425722, 0.296437, -0.0220343, -0.528824
87.64, -0.141134, -0.423573, 0.294693, -0.0284676, -0.529098
87.65, -0.147392, -0.421369, 0.292911, -0.0348971, -0.529303
87.66, -0.153631, -0.41911, 0.29109, -0.0413221, -0.52944
87.67, -0.15985, -0.416797, 0.289232, -0.0477417, -0.529507
87.68, -0.166048, -0.414429, 0.287336, -0.0541551, -0.529505
87.69, -0.172224, -0.412007, 0.285403, -0.0605615, -0.529434
87.7, -0.178378, -0.409531, 0.283432, -0.0669599, -0.529294
87.71, -0.184508, -0.407002, 0.281424, -0.0733496, -0.529086
87.72, -0.190615, -0.404419, 0.27938, -0.0797297, -0.528808
87.73, -0.196696, -0.401784, 0.277299, -0.0860994, -0.528461
87.74, -0.202752, -0.399097, 0.275182, -0.092458, -0.528046
87.75, -0.208782, -0.396357, 0.273029, -0.0988044, -0.527561
87.76, -0.214784, -0.393566, 0.27084, -0.105138, -0.527008
87.77, -0.220758, -0.390724, 0.268617, -0.111458, -0.526387
87.78, -0.226704, -0.38783, 0.266358, -0.117763, -0.525696
87.79, -0.23262, -0.384886, 0.264064, -0.124053, -0.524937
87.8, -0.238505, -0.381892, 0.261736, -0.130327, -0.52411
87.81, -0.244359, -0.378847, 0.259374, -0.136584, -0.523214
87.82, -0.250182, -0.375754, 0.256978, -0.142823, -0.522251
87.83, -0.255972, -0.372611, 0.254549, -0.149043, -0.521219
87.84, -0.261728, -0.36942, 0.252086, -0.155244, -0.520119
87.85, -0.26745, -0.366181, 0.24959, -0.161425, -0.518952
87.86, -0.273138, -0.362893, 0.247062, -0.167584, -0.517716
87.87, -0.27879, -0.359559, 0.244502, -0.173722, -0.516414
87.88, -0.284405, -0.356177, 0.24191, -0.179837, -0.515044
87.89, -0.289983, -0.352749, 0.239286, -0.185929, -0.513607
87.9, -0.295524, -0.349276, 0.236631, -0.191996, -0.512103
87.91, -0.301026, -0.345756, 0.233945, -0.198039, -0.510532
87.92, -0.306488, -0.342192, 0.231229, -0.204055, -0.508895
87.93, -0.311911, -0.338582, 0.228483, -0.210045, -0.507191
87.94, -0.317293, -0.334929, 0.225706, -0.216008, -0.505421
87.95, -0.322633, -0.331232, 0.222901, -0.221942, -0.503586
87.96, -0.327932, -0.327492, 0.220066, -0.227848, -0.501684
87.97, -0.333187, -0.323709, 0.217202, -0.233723, -0.499718
87.98, -0.338399, -0.319883, 0.214311, -0.239569, -0.497686
87.99, -0.343567, -0.316016, 0.211391, -0.245383, -0.49559
88, -0.34869, -0.312108, 0.208444, -0.251165, -0.493428
88.01, -0.353768, -0.308159, 0.205469, -0.256914, -0.491203
88.02, -0.3588, -0.30417, 0.202468, -0.26263, -0.488914
88.03, -0.363784, -0.300141, 0.19944, -0.268311, -0.48656
88.04, -0.368722, -0.296073, 0.196387, -0.273958, -0.484144
88.05, -0.373611, -0.291967, 0.193307, -0.279569, -0.481664
88.06, -0.378451, -0.287822, 0.190203, -0.285143, -0.479122
88.07, -0.383242, -0.28364, 0.187074, -0.29068, -0.476517
88.08, -0.387983, -0.279421, 0.18392, -0.296179, -0.47385
88.09, -0.392673, -0.275165, 0.180742, -0.30164, -0.471121
88.1, -0.397312, -0.270873, 0.177541, -0.307061, -0.468331
88.11, -0.4019, -0.266547, 0.174317, -0.312443, -0.465479
88.12, -0.406435, -0.262185, 0.17107, -0.317783, -0.462568
88.13, -0.410916, -0.257789, 0.1678, -0.323082, -0.459595
88.14, -0.415345, -0.253359, 0.164509, -0.328339, -0.456563
88.15, -0.419719, -0.248897, 0.161196, -0.333553, -0.453472
88.16, -0.424038, -0.244402, 0.157862, -0.338724, -0.450321
88.17, -0.428302, -0.239875, 0.154508, -0.34385, -0.447112
88.18, -0.43251, -0.235317, 0.151133, -0.348932, -0.443844
88.19, -0.436661, -0.230728, 0.147739, -0.353968, -0.440519
88.2, -0.440756, -0.226109, 0.144326, -0.358958, -0.437136
88.21, -0.444793, -0.22146, 0.140893, -0.363901, -0.433696
88.22, -0.448772, -0.216783, 0.137443, -0.368797, -0.4302
88.23, -0.452693, -0.212077, 0.133974, -0.373645, -0.426647
88.24, -0.456554, -0.207344, 0.130488, -0.378444, -0.423039
88.25, -0.460356, -0.202584, 0.126985, -0.383193, -0.419376
88.26, -0.464098, -0.197797, 0.123465, -0.387893, -0.415658
88.27, -0.467779, -0.192984, 0.11993, -0.392542, -0.411886
88.28, -0.471399, -0.188146, 0.116378, -0.397139, -0.408061
88.29, -0.474958, -0.183284, 0.112812, -0.401686, -0.404182
88.3, -0.478455, -0.178398, 0.10923, -0.406179, -0.40025
88.31, -0.481889, -0.173488, 0.105635, -0.41062, -0.396266
88.32, -0.48526, -0.168556, 0.102026, -0.415007, -0.392231
88.33, -0.488568, -0.163602, 0.098403, -0.41934, -0.388145
88.34, -0.491813, -0.158627, 0.0947675, -0.423618, -0.384008
88.35, -0.494993, -0.15363, 0.0911198, -0.427841, -0.379821
88.36, -0.498109, -0.148614, 0.0874601, -0.432009, -0.375584
88.37, -0.501159, -0.143579, 0.083789, -0.43612, -0.371298
88.38, -0.504144, -0.138524, 0.080107, -0.440174, -0.366965
88.39, -0.507064, -0.133452, 0.0764146, -0.44417, -0.362583
88.4, -0.509917, -0.128362, 0.0727122, -0.448109, -0.358154
88.41, -0.512704, -0.123256, 0.0690003, -0.451989, -0.353678
88.42, -0.515424, -0.118133, 0.0652794, -0.455811, -0.349156
88.43, -0.518076, -0.112995, 0.06155, -0.459573, -0.344589
88.44, -0.520661, -0.107842, 0.0578125, -0.463275, -0.339977
88.45, -0.523178, -0.102675, 0.0540676, -0.466916, -0.33532
88.46, -0.525627, -0.097495, 0.0503156, -0.470497, -0.33062
88.47, -0.528007, -0.092302, 0.046557, -0.474016, -0.325877
88.48, -0.530319, -0.087097, 0.0427923, -0.477474, -0.321091
88.49, -0.532561, -0.0818807, 0.0390221, -0.480869, -0.316264
88.5, -0.534733, -0.0766536, 0.0352468, -0.484202, -0.311395
88.51, -0.536836, -0.0714166, 0.0314669, -0.487471, -0.306485
88.52, -0.538869, -0.0661702, 0.0276828, -0.490677, -0.301536
88.53, -0.540832, -0.0609152, 0.0238952, -0.493819, -0.296547
88.54, -0.542723, -0.0556522, 0.0201045, -0.496897, -0.29152
88.55, -0.544545, -0.050382, 0.0163111, -0.499909, -0.286455
88.56, -0.546295, -0.0451053, 0.0125156, -0.502857, -0.281352
88.57, -0.547973, -0.0398226, 0.00871849, -0.505739, -0.276213
88.58, -0.549581, -0.0345347, 0.00492023, -0.508555, -0.271038
88.59, -0.551116, -0.0292424, 0.00112132, -0.511304, -0.265827
88.6, -0.55258, -0.0239462, -0.00267773, -0.513987, -0.260582
88.61, -0.553972, -0.0186469, -0.00647643, -0.516603, -0.255303
88.62, -0.555291, -0.0133452, -0.0102743, -0.519152, -0.24999
88.63, -0.556538, -0.00804168, -0.0140708, -0.521633, -0.244645
88.64, -0.557712, -0.00273716, -0.0178655, -0.524046, -0.239268
88.65, -0.558813, 0.00256772, -0.0216578, -0.52639, -0.23386
88.66, -0.559842, 0.00787227, -0.0254474, -0.528666, -0.228421
88.67, -0.560797, 0.0131758, -0.0292336, -0.530873, -0.222953
88.68, -0.56168, 0.0184776, -0.033016, -0.533011, -0.217456
88.69, -0.562489, 0.023777, -0.0367941, -0.535079, -0.21193
88.7, -0.563224, 0.0290733, -0.0405674, -0.537077, -0.206377
88.71, -0.563887, 0.0343658, -0.0443354, -0.539006, -0.200796
88.72, -0.564475, 0.0396538, -0.0480976, -0.540864, -0.19519
88.73, -0.56499, 0.0449366, -0.0518535, -0.542652, -0.189558
88.74, -0.565431, 0.0502136, -0.0556027, -0.544368, -0.183901
88.75, -0.565799, 0.055484, -0.0593447, -0.546014, -0.178221
88.76, -0.566092, 0.0607472, -0.0630789, -0.547589, -0.172517
88.77, -0.566312, 0.0660025, -0.0668048, -0.549092, -0.166791
88.78, -0.566458, 0.0712491, -0.0705221, -0.550524, -0.161043
88.79, -0.56653, 0.0764865, -0.0742302, -0.551884, -0.155274
88.8, -0.566528, 0.0817139, -0.0779285, -0.553171, -0.149484
88.81, -0.566452, 0.0869306, -0.0816168, -0.554387, -0.143676
88.82, -0.566302, 0.092136, -0.0852943, -0.555531, -0.137848
88.83, -0.566078, 0.0973293, -0.0889608, -0.556602, -0.132003
88.84, -0.565781, 0.10251, -0.0926157, -0.5576, -0.12614
88.85, -0.565409, 0.107677, -0.0962584, -0.558526, -0.120261
88.86, -0.564964, 0.112831, -0.0998887, -0.559379, -0.114366
88.87, -0.564445, 0.117969, -0.103506, -0.560159, -0.108457
88.88, -0.563853, 0.123092, -0.10711, -0.560865, -0.102533
88.89, -0.563187, 0.128199, -0.110699, -0.561499, -0.0965959
88.9, -0.562447, 0.13329, -0.114275, -0.56206, -0.0906462
88.91, -0.561634, 0.138363, -0.117835, -0.562547, -0.0846847
88.92, -0.560748, 0.143418, -0.12138, -0.562961, -0.0787121
88.93, -0.559788, 0.148454, -0.124909, -0.563301, -0.0727293
88.94, -0.558756, 0.153471, -0.128422, -0.563568, -0.066737
88.95, -0.55765, 0.158467, -0.131918, -0.563762, -0.060736
88.96, -0.556472, 0.163444, -0.135397, -0.563882, -0.054727
88.97, -0.555222, 0.168398, -0.138859, -0.563928, -0.048711
88.98, -0.553898, 0.173331, -0.142302, -0.563901, -0.0426886
88.99, -0.552503, 0.178241, -0.145726, -0.5638, -0.0366606
89, -0.551035, 0.183128, -0.149132, -0.563626, -0.0306279
89.01, -0.549496, 0.187992, -0.152518, -0.563379, -0.0245912
89.02, -0.547885, 0.19283, -0.155885, -0.563058, -0.0185512
89.03, -0.546202, 0.197644, -0.159231, -0.562663, -0.0125089
89.04, -0.544448, 0.202431, -0.162556, -0.562195, -0.00646487
89.05, -0.542623, 0.207192, -0.16586, -0.561654, -0.000420045
89.06, -0.540728, 0.211927, -0.169142, -0.561039, 0.00562484
89.07, -0.538761, 0.216633, -0.172403, -0.560352, 0.011669
89.08, -0.536725, 0.221311, -0.17564, -0.559591, 0.0177116
89.09, -0.534618, 0.225961, -0.178855, -0.558757, 0.0237519
89.1, -0.532442, 0.230581, -0.182047, -0.557851, 0.0297892
89.11, -0.530196, 0.235171, -0.185215, -0.556872, 0.0358225
89.12, -0.527881, 0.23973, -0.188359, -0.55582, 0.0418512
89.13, -0.525497, 0.244258, -0.191478, -0.554695, 0.0478744
89.14, -0.523044, 0.248754, -0.194572, -0.553499, 0.0538914
89.15, -0.520524, 0.253217, -0.197641, -0.55223, 0.0599013
89.16, -0.517935, 0.257648, -0.200684, -0.550889, 0.0659035
89.17, -0.515279, 0.262045, -0.203701, -0.549476, 0.071897
89.18, -0.512555, 0.266408, -0.206691, -0.547992, 0.0778812
89.19, -0.509765, 0.270736, -0.209654, -0.546436, 0.0838553
89.2, -0.506908, 0.275028, -0.21259, -0.544809, 0.0898184
89.21, -0.503985, 0.279285, -0.215499, -0.543111, 0.0957698
89.22, -0.500996, 0.283506, -0.218379, -0.541342, 0.101709
89.23, -0.497942, 0.287689, -0.221231, -0.539502, 0.107634
89.24, -0.494823, 0.291835, -0.224053, -0.537592, 0.113546
89.25, -0.491639, 0.295943, -0.226847, -0.535612, 0.119443
89.26, -0.488392, 0.300012, -0.229611, -0.533562, 0.125324
89.27, -0.48508, 0.304042, -0.232345, -0.531443, 0.131189
89.28, -0.481705, 0.308032, -0.235049, -0.529254, 0.137037
89.29, -0.478268, 0.311983, -0.237722, -0.526996, 0.142867
89.3, -0.474768, 0.315892, -0.240364, -0.52467, 0.148678
89.31, -0.471205, 0.31976, -0.242975, -0.522275, 0.15447
89.32, -0.467582, 0.323587, -0.245554, -0.519812, 0.160242
89.33, -0.463897, 0.327371, -0.248102, -0.517281, 0.165993
89.34, -0.460152, 0.331113, -0.250616, -0.514683, 0.171722
89.35, -0.456347, 0.334811, -0.253098, -0.512017, 0.177429
89.36, -0.452483, 0.338466, -0.255548, -0.509285, 0.183113
89.37, -0.448559, 0.342077, -0.257963, -0.506487, 0.188773
89.38, -0.444577, 0.345643, -0.260345, -0.503622, 0.194409
89.39, -0.440537, 0.349164, -0.262694, -0.500692, 0.200019
89.4, -0.436439, 0.352639, -0.265008, -0.497696, 0.205603
89.41, -0.432284, 0.356068, -0.267287, -0.494636, 0.21116
89.42, -0.428073, 0.359451, -0.269531, -0.491511, 0.216689
89.43, -0.423806, 0.362787, -0.271741, -0.488322, 0.222191
89.44, -0.419484, 0.366076, -0.273915, -0.485069, 0.227663
89.45, -0.415107, 0.369317, -0.276053, -0.481753, 0.233106
89.46, -0.410676, 0.37251, -0.278155, -0.478374, 0.238518
89.47, -0.406191, 0.375654, -0.280221, -0.474933, 0.2439
89.48, -0.401654, 0.378749, -0.28225, -0.47143, 0.249249
89.49, -0.397064, 0.381795, -0.284243, -0.467865, 0.254566
89.5, -0.392422, 0.384791, -0.286199, -0.464239, 0.25985
89.51, -0.387729, 0.387737, -0.288117, -0.460553, 0.2651
89.52, -0.382985, 0.390632, -0.289997, -0.456807, 0.270316
89.53, -0.378191, 0.393476, -0.29184, -0.453001, 0.275496
89.54, -0.373348, 0.396269, -0.293645, -0.449136, 0.28064
89.55, -0.368457, 0.39901, -0.295411, -0.445213, 0.285748
89.56, -0.363517, 0.401699, -0.297139, -0.441231, 0.290818
89.57, -0.35853, 0.404336, -0.298828, -0.437192, 0.295851
89.58, -0.353496, 0.40692, -0.300479, -0.433096, 0.300845
89.59, -0.348415, 0.409451, -0.30209, -0.428944, 0.3058
89.6, -0.34329, 0.411928, -0.303661, -0.424735, 0.310715
89.61, -0.338119, 0.414352, -0.305193, -0.420471, 0.315589
89.62, -0.332905, 0.416722, -0.306686, -0.416153, 0.320422
89.63, -0.327647, 0.419037, -0.308138, -0.41178, 0.325214
89.64, -0.322346, 0.421297, -0.30955, -0.407353, 0.329963
89.65, -0.317004, 0.423503, -0.310922, -0.402873, 0.334669
89.66, -0.311619, 0.425654, -0.312253, -0.398341, 0.339332
89.67, -0.306195, 0.427749, -0.313543, -0.393757, 0.34395
89.68, -0.30073, 0.429788, -0.314793, -0.389121, 0.348524
89.69, -0.295226, 0.431771, -0.316001, -0.384435, 0.353052
89.7, -0.289683, 0.433697, -0.317168, -0.379698, 0.357534
89.71, -0.284103, 0.435568, -0.318294, -0.374912, 0.361969
89.72, -0.278486, 0.437381, -0.319379, -0.370077, 0.366358
89.73, -0.272832, 0.439137, -0.320422, -0.365194, 0.370698
89.74, -0.267143, 0.440836, -0.321423, -0.360263, 0.374991
89.75, -0.261419, 0.442478, -0.322382, -0.355286, 0.379234
89.76, -0.25566, 0.444061, -0.323299, -0.350261, 0.383428
89.77, -0.249869, 0.445587, -0.324174, -0.345192, 0.387572
89.78, -0.244045, 0.447055, -0.325006, -0.340077, 0.391665
89.79, -0.238189, 0.448464, -0.325796, -0.334918, 0.395708
89.8, -0.232301, 0.449815, -0.326544, -0.329715, 0.399699
89.81, -0.226384, 0.451107, -0.327249, -0.324469, 0.403637
89.82, -0.220437, 0.452341, -0.327912, -0.319181, 0.407524
89.83, -0.214461, 0.453515, -0.328531, -0.313851, 0.411357
89.84, -0.208458, 0.45463, -0.329108, -0.308481, 0.415136
89.85, -0.202427, 0.455686, -0.329642, -0.30307, 0.418861
89.86, -0.196369, 0.456682, -0.330133, -0.297619, 0.422532
89.87, -0.190286, 0.457619, -0.330581, -0.29213, 0.426148
89.88, -0.184178, 0.458496, -0.330986, -0.286603, 0.429708
89.89, -0.178047, 0.459313, -0.331348, -0.281038, 0.433212
89.9, -0.171892, 0.460071, -0.331666, -0.275437, 0.43666
89.91, -0.165714, 0.460768, -0.331941, -0.2698, 0.44005
89.92, -0.159515, 0.461406, -0.332173, -0.264127, 0.443384
89.93, -0.153295, 0.461983, -0.332362, -0.25842, 0.446659
89.94, -0.147055, 0.462499, -0.332507, -0.25268, 0.449877
89.95, -0.140796, 0.462956, -0.332609, -0.246906, 0.453035
89.96, -0.134519, 0.463352, -0.332667, -0.2411, 0.456135
89.97, -0.128224, 0.463688, -0.332682, -0.235263, 0.459175
89.98, -0.121912, 0.463963, -0.332654, -0.229395, 0.462156
89.99, -0.115584, 0.464177, -0.332582, -0.223498, 0.465076
90, -0.109241, 0.464331, -0.332467, -0.217571, 0.467936
90.01, -0.102884, 0.464425, -0.332309, -0.211615, 0.470734
90.02, -0.0965139, 0.464458, -0.332107, -0.205633, 0.473471
90.03, -0.0901309, 0.46443, -0.331862, -0.199623, 0.476147
90.04, -0.0837361, 0.464342, -0.331574, -0.193587, 0.47876
90.05, -0.0773304, 0.464193, -0.331242, -0.187526, 0.481311
90.06, -0.0709146, 0.463984, -0.330868, -0.181441, 0.4838
90.07, -0.0644895, 0.463714, -0.33045, -0.175332, 0.486225
90.08, -0.0580561, 0.463383, -0.329989, -0.1692, 0.488587
90.09, -0.051615, 0.462992, -0.329485, -0.163046, 0.490885
90.1, -0.0451672, 0.462541, -0.328938, -0.15687, 0.493119
90.11, -0.0387136, 0.462029, -0.328348, -0.150675, 0.495289
90.12, -0.0322548, 0.461457, -0.327715, -0.144459, 0.497395
90.13, -0.0257919, 0.460825, -0.32704, -0.138225, 0.499435
90.14, -0.0193256, 0.460133, -0.326322, -0.131973, 0.501411
90.15, -0.0128568, 0.459381, -0.325561, -0.125703, 0.503321
90.16, -0.0063863, 0.458569, -0.324758, -0.119418, 0.505166
90.17, 8.50267e-05, 0.457697, -0.323913, -0.113116, 0.506944
90.18, 0.00655634, 0.456765, -0.323025, -0.1068, 0.508657
90.19, 0.0130268, 0.455774, -0.322095, -0.10047, 0.510303
90.2, 0.0194956, 0.454723, -0.321124, -0.0941266, 0.511883
90.21, 0.0259618, 0.453613, -0.32011, -0.0877712, 0.513396
90.22, 0.0324246, 0.452444, -0.319054, -0.0814042, 0.514843
90.23, 0.0388832, 0.451215, -0.317957, -0.0750267, 0.516222
90.24, 0.0453367, 0.449928, -0.316819, -0.0686394, 0.517534
90.25, 0.0517844, 0.448582, -0.315639, -0.0622431, 0.518778
90.26, 0.0582252, 0.447178, -0.314418, -0.0558387, 0.519955
90.27, 0.0646585, 0.445715, -0.313156, -0.049427, 0.521064
90.28, 0.0710833, 0.444195, -0.311853, -0.0430089, 0.522105
90.29, 0.0774988, 0.442616, -0.31051, -0.0365852, 0.523078
90.3, 0.0839043, 0.440979, -0.309126, -0.0301567, 0.523983
90.31, 0.0902988, 0.439285, -0.307702, -0.0237243, 0.524819
90.32, 0.0966815, 0.437534, -0.306237, -0.0172887, 0.525588
90.33, 0.103052, 0.435725, -0.304733, -0.010851, 0.526287
90.34, 0.109408, 0.43386, -0.303189, -0.00441178, 0.526918
90.35, 0.115751, 0.431938, -0.301605, 0.00202799, 0.527481
90.36, 0.122078, 0.42996, -0.299982, 0.00846749, 0.527975
90.37, 0.128389, 0.427926, -0.29832, 0.0149059, 0.528399
90.38, 0.134684, 0.425836, -0.296619, 0.0213423, 0.528755
90.39, 0.140961, 0.42369, -0.29488, 0.027776, 0.529042
90.4, 0.147219, 0.421489, -0.293102, 0.0342061, 0.529261
90.41, 0.153459, 0.419233, -0.291285, 0.0406317, 0.52941
90.42, 0.159678, 0.416922, -0.289431, 0.0470519, 0.52949
90.43, 0.165877, 0.414557, -0.287539, 0.0534661, 0.529501
90.44, 0.172054, 0.412138, -0.285609, 0.0598733, 0.529443
90.45, 0.178208, 0.409665, -0.283643, 0.0662727, 0.529316
90.46, 0.184339, 0.407139, -0.281639, 0.0726634, 0.52912
90.47, 0.190446, 0.40456, -0.279598, 0.0790446, 0.528856
90.48, 0.196529, 0.401927, -0.277521, 0.0854156, 0.528522
90.49, 0.202585, 0.399243, -0.275408, 0.0917754, 0.528119
90.5, 0.208616, 0.396506, -0.273259, 0.0981232, 0.527648
90.51, 0.214619, 0.393718, -0.271074, 0.104458, 0.527108
90.52, 0.220594, 0.390878, -0.268854, 0.11078, 0.526499
90.53, 0.22654, 0.387987, -0.266599, 0.117087, 0.525821
